:ID,name,:LABEL,pmid,pmcid,fetching_date,cui,normalized_name,normalization_source,url
9c5374f5-168d-40f1-a7a8-80128aeb7c8c,cell colonies,CELL,40725485,40725485,2025-07-31 21:05:46.913,C1947989,Colony (cells or organisms),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1947989
31a935da-79d2-481e-bdc9-f962101b4401,cck-8,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0037167,sincalide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0037167
f35046ef-5019-4b40-9672-dbf7694f2e5d,annexin v-fitc,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1528365,FITC-annexin A5,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1528365
b462cbdb-bff7-4e2e-9bd8-5cac2a82de23,sigma,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1719918,Sigma,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1719918
25748a66-a9d9-4750-a280-5de15a65203b,mo,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0026402,molybdenum,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0026402
53d5b30c-1f5b-4fc0-b32d-7c2f50e19aee,propidium iodide,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0033470,Propidium Iodide,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0033470
5ebf9920-607b-4f6c-b00b-0c0e694d3be7,pi,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C1706487,Greek letter pi,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1706487
2c1f75ae-a71c-4ed7-92e1-45cd2bbf3053,caspase 9,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0910167,caspase-9,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0910167
5858e3b2-f669-48b9-8411-609e1e6739c4,caspase,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0010656,caspase,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0010656
23d4a42c-a7e9-49d6-bcc9-5a3de0b7ad47,caspase 12,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0911469,Caspase 12,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0911469
779be025-eb66-4984-881d-5c485fe30ea7,paraffin sections,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C5856428,Formalin-Fixed Paraffin-Embedded Tissue Section,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5856428
c5b75d53-dc3f-4c43-9e95-8ab86e387129,patient tissues,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C5435954,Mitochondrial respiratory complex IV deficiency in patient tissues,OMIM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5435954
b5ec55e2-14a4-41b8-9b20-5101caaf50de,m1,CELL,40725485,40725485,2025-07-31 21:05:46.913,C0441971,Metastasis stage M1,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0441971
8e418255-4f02-40d6-8f2a-32e933623056,glycine,AMINO_ACID,40725485,40725485,2025-07-31 21:05:46.913,C0017890,glycine,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0017890
942249d5-70cb-430b-a970-3efec032f41a,triton x-100,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0146951,Triton X-100,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0146951
71ff3dbe-5075-47a0-ad9e-96ae62ba105a,serum for 1,ORGANISM_SUBSTANCE,40725485,40725485,2025-07-31 21:05:46.913,C0443461,Serum fundic pepsinogen 1,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0443461
2bd5fcf9-34e8-4776-a459-51256179b044,cat,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C3665481,Cat (organism),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3665481
6354627c-3209-4e98-b9f9-e0ccf54a671b,green fluorescence,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C5421116,Indocyanine Green Fluorescence Angiography,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5421116
7f281df2-7556-4a7a-b6c3-aadfe9099066,ag,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0002555,aminoglutethimide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0002555
90d95f65-9500-412c-bf10-376edc5a2fff,methyl,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0066282,methyl salicylate,RXNORM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0066282
4e73343d-9407-403a-b566-048e09da360f,sds-polyacrylamide,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0600209,SDS-PAGE,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0600209
156beb7c-24e6-4e07-9503-8d95eb104757,membrane,CELLULAR_COMPONENT,40725485,40725485,2025-07-31 21:05:46.913,C0025255,Membrane Tissue,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025255
350162d0-5c73-49e6-9f8d-cd74fba5d2e3,milk,TISSUE,40725485,40725485,2025-07-31 21:05:46.913,C0349374,Cow's milk,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0349374
502d665f-1073-4767-9578-2dabe45d6047,ge,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C5781029,Ge <Erionotini>,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5781029
52a52cc4-b6ab-4b41-b32c-3200536e2933,uk,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0449550,Serotype (UK),SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0449550
ddee4429-a722-425e-8752-799206a322d1,bcl-2,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0376515,BCL2 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0376515
67809520-c703-41f5-898f-f9c19a1bb751,atm,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0919524,ATM gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0919524
32d52000-4c17-4bc4-9c70-c178e8d9cb85,p-atm,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0595910,Pulmonary Atmospheric Pressure,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0595910
07f16403-ecd9-448e-bc18-5ffb194602e4,p53,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0080055,Protein p53,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0080055
1cfbcec5-034e-4091-84a4-68575cc46ce9,dnmt3a,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1414123,DNMT3A gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1414123
399ea459-828d-4e54-af25-56b4af247738,dnmt3b,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1333242,DNMT3B gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1333242
1c681020-66dd-4fc5-bdac-6493f0db7a58,p62,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0134965,P62 peptide,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0134965
d5fde6b0-9758-4a0d-8335-1b92bab950ff,tomm40,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1425229,TOMM40 gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1425229
73675c4b-ea0c-45bf-8588-312ed17507e1,α-tubulin (,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C0002318,alpha-Tubulin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0002318
14d1f552-3df3-42ff-b252-c5b13d4275ea,β-actin,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1384510,ACTB gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1384510
69e9c379-931d-4c20-80e8-b82565282886,gapdh,GENE_OR_GENE_PRODUCT,40725485,40725485,2025-07-31 21:05:46.913,C1414968,GAPDH gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1414968
2b03c05d-5161-4d3b-a161-ba2246035fff,cdx,SIMPLE_CHEMICAL,40725485,40725485,2025-07-31 21:05:46.913,C0285590,bicalutamide,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0285590
0854866d-cfde-44de-a91f-4198891959e7,axilla,ORGAN,40725485,40725485,2025-07-31 21:05:46.913,C0004454,Axilla,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0004454
77a37d77-420f-4723-8f7e-cb827c5d9f81,nude mice,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C0025932,"Mice, Nude",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0025932
6f0f0a1c-7b92-4d79-a294-8839dfbc54d4,nude mouse,ORGANISM,40725485,40725485,2025-07-31 21:05:46.913,C1518466,Nude Mouse Assay,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1518466
ccf4a9cb-6bbd-44ec-bbca-894469311d86,adenocarcinoma,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C0001418,Adenocarcinoma,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0001418
76de77ba-35ee-44bd-8a9f-1f609a9f37d0,joint,MULTI_TISSUE_STRUCTURE,40725485,40725485,2025-07-31 21:05:46.913,C0022417,Joints,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0022417
69675bc5-409e-476b-84f5-253410890cd9,ajcc,CANCER,40725485,40725485,2025-07-31 21:05:46.913,C0441915,American Joint Committee on Cancer (tumor staging),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0441915
1f25e463-8846-41c8-8326-cd18e23c42fe,lymph node,MULTI_TISSUE_STRUCTURE,40725485,40725485,2025-07-31 21:05:46.913,C0024204,lymph nodes,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0024204
0ab4f83f-b656-4c54-b017-d01ecb086334,male,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C1706180,Male Gender,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1706180
e0d69629-aa3c-454b-94ae-22c7cf7c066b,t-lymphocytes tumor,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C5708224,Autologous Tumor-infiltrating Lymphocytes-Central Memory T-cells,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5708224
a2df7167-0ba6-4630-8cca-5beede0fbb36,pten,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0694888,PTEN gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0694888
7a0984df-8cae-4cef-91f2-d5ed732dab89,b cell,CELL,40721618,40721618,2025-07-31 21:05:47.283,C0004561,B-Lymphocytes,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0004561
c79e4469-1915-45ef-8a6d-aae29b9e63ed,peritoneal,MULTI_TISSUE_STRUCTURE,40721618,40721618,2025-07-31 21:05:47.283,C0442034,peritoneal,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0442034
e57db514-95df-4802-af02-f140003e98aa,bregs,CELL,40721618,40721618,2025-07-31 21:05:47.283,C3178914,"B-Lymphocytes, Regulatory",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3178914
d9f16774-03e0-47f8-b6b0-97a4cd72cdeb,il-10,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C5974466,IL-10 activity,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5974466
e3efaf0f-fb53-4ffc-8d19-cab88a570eda,immune cells,CELL,40721618,40721618,2025-07-31 21:05:47.283,C5543550,Cytokine hypersensitivity of immune cells,OMIM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5543550
bb93ea03-abe6-4484-b903-eb07eceae790,specimens,CELL,40721618,40721618,2025-07-31 21:05:47.283,C0370003,Specimen,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0370003
0492f192-96a8-4303-8dce-5c310b47c05e,mouse,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C1331371,Mouse (rodent),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1331371
0f33a197-738c-4532-8499-ad399f8203cf,peripheral blood,ORGANISM_SUBSTANCE,40721618,40721618,2025-07-31 21:05:47.283,C0229664,peripheral blood,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0229664
d8a5f021-e561-4e59-91eb-287322932314,ascites,ORGANISM_SUBSTANCE,40721618,40721618,2025-07-31 21:05:47.283,C0003962,Ascites,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0003962
428bc149-aaec-41f4-bae6-6b8f7066bfc1,peritoneal tumors,PATHOLOGICAL_FORMATION,40721618,40721618,2025-07-31 21:05:47.283,C1737193,"Resection (tumor debulking) of recurrent ovarian, tubal, primary peritoneal, uterine malignancy (intra-abdominal, retroperitoneal tumors), with omentectomy, if performed, with pelvic lymphadenectomy and limited para-aortic lymphadenectomy",CPT,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1737193
1d4d45bf-9e15-4f75-8192-98a84beb757f,subcutaneous tumors,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C1834421,Myxoid subcutaneous tumors,HPO,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1834421
3657088c-70be-40d5-8dea-e0c20aa92f30,peritoneal tumor,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C5680455,Primary peritoneal tumor,ORPHANET,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5680455
47207c77-d3b0-4188-947e-8b01f322c38e,cd8,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0085358,CD8 Antigens,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0085358
142f1f6c-4bf1-4df3-9e2e-92569df0bcfa,mage,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0038351,Stomach,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0038351
3b4caf71-c949-4440-9bfb-9818b9a37c97,immunoglobulin,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0021027,Immunoglobulins,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0021027
228316a5-c4eb-4fb5-8338-3697972840a5,gastric cancer patients,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C3533302,Functional assessment of cancer therapy for patients with gastric cancer questionnaire - version 4,LNC,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3533302
9bd3c907-0aa3-4857-9735-369e4126de64,cd25,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0007507,"Antigens, CD25",MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0007507
30da5eab-bf7e-4a0d-b485-c8e88dfc4193,cd39,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0108783,ectonucleoside triphosphate diphosphohydrolase 1,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0108783
1747f46b-b2d8-400a-bc6d-5efbd20e5546,cd73,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0000530,5'-NUCLEOTIDASE,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0000530
0873a895-7356-4cb2-ae23-771c8978a53b,cd80,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0104998,CD80 Antigens,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0104998
7d4bef91-0a71-46ba-87c7-2ce2439b2671,cd86,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0527903,CD86 Antigen,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0527903
ba623fcf-21c3-4422-b453-a30e9e8e3689,cd19,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0108748,CD19 Antigens,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0108748
36924c8e-c3d3-4f75-b02e-0bad7bd62920,myeloid-derived,CELL,40721618,40721618,2025-07-31 21:05:47.283,C4277543,Myeloid-Derived Suppressor Cells,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C4277543
990a42c1-1508-4446-bc23-26b83d670831,cd4,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0003323,CD4 Antigens,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0003323
25abf02c-35ca-425c-b234-c6b3ac4a9b4c,evans,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0272126,Evans syndrome,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0272126
2ebfc5c0-433d-47c9-9b46-0434d487d92b,treg cells,CELL,40721618,40721618,2025-07-31 21:05:47.283,C5563618,Low Treg cells,OMIM,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5563618
ce4bcad1-1d90-4848-8e0d-35b17872cd4e,hepatocellular carcinoma,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C2239176,Liver carcinoma,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2239176
c5e8dd08-cfc6-40af-b89b-0d27f155142e,yonago,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0649179,protein C Yonago,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0649179
40d2dc5c-cd5c-4d2c-beab-9e6ebb005938,gastric adenocarcinoma,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C0278701,Gastric Adenocarcinoma,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0278701
44b34707-1616-4424-8337-6b99b92d8564,human,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0086418,Homo sapiens,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0086418
590b8160-3393-40b1-89a2-95c1d2092b7e,participants,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0679646,Participant,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0679646
1ebcc1c8-4e46-4cb6-b976-cf9ea57b638e,pbmcs,CELL,40721618,40721618,2025-07-31 21:05:47.283,C3899993,Autologous PBMCs in GM-CSF,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3899993
32e2b6a4-b839-41b5-aef1-709931a0d50d,ficoll,CELLULAR_COMPONENT,40721618,40721618,2025-07-31 21:05:47.283,C0016071,Ficoll,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0016071
dc65f8dd-46bb-4245-9509-b71832590eb0,paque,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C1725758,EZ-Paque,MMSL,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1725758
d4ed7ef9-018e-42d3-990e-f3808fd44e92,pharmacia,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0331955,pharmacia,CHV,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0331955
13d90e0e-39d9-4149-93a4-1413862fdf2f,uppsala,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0315310,Salmonella Uppsala,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0315310
8d42655f-758d-482e-bafb-4ed25500e42b,gastric mucosa,MULTI_TISSUE_STRUCTURE,40721618,40721618,2025-07-31 21:05:47.283,C0017136,Gastric mucosa,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0017136
e49e2ca6-537d-45a3-bd02-877e9eaa76f3,basel,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0331779,basel,CHV,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0331779
9e8ea746-e965-4c5c-a010-201718b148cb,collagenase iv,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0968132,FN type IV collagenase,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0968132
5e22d6e0-3289-44b5-93bb-ddf55c2e5d30,dnase i,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C1512007,DNase-I Footprinting,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1512007
daf03d5c-d492-401e-abf0-d1ea418b2977,cell suspensions,CELL,40721618,40721618,2025-07-31 21:05:47.283,C5380665,Cell suspension,LNC,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5380665
09d39c7c-df32-4ffd-a370-65a9b6431510,bd,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C2344255,BD Alcohol,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C2344255
c2041d15-851d-4ec3-af1a-96d28632b4bc,franklin,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0018854,gamma-Chain Disease,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0018854
7c853ffa-012c-496f-a23e-8cf616dea325,fitc,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C1831885,Folate-FITC,DRUGBANK,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1831885
fb21cef1-e557-495d-a83a-68ad2b5cdc89,miltenyi biotec,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C5236015,Miltenyi Biotec,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5236015
9ceea832-0591-45c7-bebb-87826109b374,apc,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0162832,APC gene,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0162832
6ac81000-09e5-4c34-bccd-ac56a1f9993c,pe,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0034065,Pulmonary Embolism,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0034065
baf22661-2acb-40d9-a57d-a55079cc0b15,dapi,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0057142,DAPI (chemical),MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0057142
e1c81bb5-5554-461b-bac5-15aa0d31d27b,l-glutamine,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0017797,glutamine,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0017797
59cf4e44-365f-4bd8-8c10-8dc18a5709ef,fetal calf serum,MULTI_TISSUE_STRUCTURE,40721618,40721618,2025-07-31 21:05:47.283,C3812213,Fetal Bovine Serum,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C3812213
9464a9e3-420d-41ce-a300-abe6108f644a,cfse,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0254579,5-(6)-carboxyfluorescein diacetate succinimidyl ester,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0254579
c08c49ad-3bf6-4e31-a3fd-7d97728cc6d7,tissue samples,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C5447184,Number of Abnormal Tissue Samples,NCI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5447184
d6c4b8d2-0d99-43b8-b61a-7e050eafcca2,serial sections,CANCER,40721618,40721618,2025-07-31 21:05:47.283,C5690806,Serial Sectioning Transmission Electron Microscopy,MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C5690806
20b419ad-3243-43eb-9534-357edba206ac,dewaxed,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C1563506,"paraffin oils, catalytic dewaxed light",MSH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1563506
97cba0eb-7980-48b6-87e5-24d1f1fda90a,alcohol,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0001962,ethanol,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0001962
bacae1e5-85fb-4986-840b-e1981401f8b4,peroxidase,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0027021,peroxidase,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0027021
5f5b5ac7-4472-4b06-9e08-a3b435d61f54,peroxidases,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0031179,Peroxidases,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0031179
2d7a4a3f-11b0-46aa-b16f-a3c8697d858f,clone,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C0009013,Clone Cells,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0009013
2a316139-514f-4180-bfc0-c85dbef1cfb5,1:200,GENE_OR_GENE_PRODUCT,40721618,40721618,2025-07-31 21:05:47.283,C0306505,Isuprel Hydrochloride Solution 1:200,SNMI,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0306505
b1aa383b-695a-4c8d-b633-4d7d9ad25d33,danvers,ORGANISM,40721618,40721618,2025-07-31 21:05:47.283,C1613478,ethanol 0.62 ML/ML Topical Gel,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C1613478
110cf8e0-f5a9-4f7c-811c-006cac96bcd2,alkaline phosphatase,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0002059,Alkaline Phosphatase,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0002059
0caeea11-3db4-49c7-9faa-7498469109b3,horseradish peroxidase,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0019941,Horseradish Peroxidase,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0019941
7e6137df-73f8-4f16-bd64-c0f5731f730e,anti-rabbit,SIMPLE_CHEMICAL,40721618,40721618,2025-07-31 21:05:47.283,C0359156,rabbit anti-human T-lymphocyte globulin,MTH,https://uts-ws.nlm.nih.gov/rest/content/2025AA/CUI/C0359156
